UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LSUPPVRS
461528,2,"R",11000,"R",1300,"R",130,"R",31,"R",16,"R",11031,"R",1446,"R",12477,"R",1593,"R",1100,"R",2693,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461573,2,"R",213,"R",33710,"R",48,"R",0,"R",36860,"R",213,"R",70618,"R",70831,"R",0,"R",241,"R",241,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461643,2,"R",740,"R",0,"R",8,"R",45,"R",0,"R",785,"R",8,"R",793,"R",785,"R",8,"R",793,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461759,2,"R",3406,"R",132640,"Z",0,"Z",0,"Z",0,"R",3406,"R",132640,"R",136046,"R",78,"R",155,"R",233,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461795,2,"R",5088,"R",0,"R",7,"R",4,"R",0,"R",5092,"R",7,"R",5099,"R",502,"R",59455,"R",59957,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461847,2,"R",10000,"R",0,"R",0,"R",0,"R",0,"R",10000,"R",0,"R",10000,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461883,2,"R",1574,"R",1200,"R",61,"R",48,"R",0,"R",1622,"R",1261,"R",2883,"R",599,"R",362,"R",961,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
461953,2,"R",236,"R",3,"R",7,"R",5,"R",11,"R",241,"R",21,"R",262,"R",20,"R",20,"R",40,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
462044,1,"A",,"R",0,"R",85,"A",,"R",0,"A",,"R",85,"R",85,"A",,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
462354,2,"R",26781,"R",0,"R",1,"R",210,"R",0,"R",26991,"R",1,"R",26992,"R",448,"R",0,"R",448,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
462363,2,"R",650,"R",178441,"R",29,"R",311,"R",0,"R",961,"R",178470,"R",179431,"R",155,"R",1080738,"R",1080893,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
462372,2,"R",132,"R",178441,"R",29,"R",0,"R",0,"R",132,"R",178470,"R",178602,"R",0,"R",1080738,"R",1080738,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
465812,1,"A",,"R",0,"R",10,"A",,"R",292,"A",,"R",302,"R",302,"A",,"R",89580,"R",89580,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
466514,2,"R",2567,"R",188899,"R",45,"R",97,"R",15975,"R",2664,"R",204919,"R",207583,"R",459,"R",1010,"R",1469,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
467058,2,"R",226,"R",178441,"R",29,"R",0,"R",0,"R",226,"R",178470,"R",178696,"R",39,"R",1080738,"R",1080777,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
467793,2,"R",2503,"R",188899,"R",45,"R",60,"R",15975,"R",2563,"R",204919,"R",207482,"R",614,"R",1203,"R",1817,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
468006,1,"A",,"R",412402,"R",108,"A",,"R",47942,"A",,"R",460452,"R",460452,"A",,"R",403312,"R",403312,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
468015,2,"R",4749,"R",197108,"R",61,"R",570,"R",383186,"R",5319,"R",580355,"R",585674,"R",1629,"R",375232,"R",376861,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
468024,2,"R",6075,"R",412398,"R",103,"R",24,"R",47942,"R",6099,"R",460443,"R",466542,"R",580,"R",403312,"R",403892,"R",1,"R",89878,1,"R",20904,"R",12075,"R",750,"R",0,"R",12825,"R",0,"R",0,"R",0,"R",123607,102703,"R ",7,"R ",0, 1
468723,2,"R",2162,"R",0,"R",28,"R",152,"R",0,"R",2314,"R",28,"R",2342,"R",834,"R",33899,"R",34733,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
469629,2,"R",163,"R",600000,"R",37,"R",10,"R",28000,"R",173,"R",628037,"R",628210,"R",8,"R",200,"R",208,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470047,2,"R",67,"R",79,"R",8,"R",3,"R",108,"R",70,"R",195,"R",265,"R",52,"R",52,"R",104,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470092,2,"R",4013,"R",197108,"R",61,"R",412,"R",383186,"R",4425,"R",580355,"R",584780,"R",1229,"R",375232,"R",376461,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470162,2,"R",1197,"R",193007,"R",41,"R",39,"R",3183,"R",1236,"R",196231,"R",197467,"R",288,"R",20973,"R",21261,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470861,2,"R",397,"R",178441,"R",29,"R",6,"R",0,"R",403,"R",178470,"R",178873,"R",39,"R",1080738,"R",1080777,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470870,2,"R",258,"R",178441,"R",29,"R",2,"R",0,"R",260,"R",178470,"R",178730,"R",77,"R",1080738,"R",1080815,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470898,2,"R",442,"R",178441,"R",29,"R",94,"R",0,"R",536,"R",178470,"R",179006,"R",47,"R",1080738,"R",1080785,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
470904,2,"R",384,"R",178441,"R",29,"R",21,"R",0,"R",405,"R",178470,"R",178875,"R",122,"R",1080738,"R",1080860,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
474881,2,"R",953,"R",0,"R",1,"R",280,"R",0,"R",1233,"R",1,"R",1234,"R",60,"R",359,"R",419,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
474890,2,"R",325,"R",0,"R",3,"R",16,"R",0,"R",341,"R",3,"R",344,"R",59,"R",622,"R",681,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
474906,2,"R",275,"R",0,"R",0,"R",180,"R",0,"R",455,"R",0,"R",455,"R",15,"R",0,"R",15,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
474997,2,"R",489,"R",0,"R",3,"R",0,"R",0,"R",489,"R",3,"R",492,"R",0,"R",621,"R",621,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475033,2,"R",1236,"R",65438,"R",95,"R",71,"R",0,"R",1307,"R",65533,"R",66840,"R",127,"R",1398,"R",1525,"R",0,"R",34068,1,"R",6814,"R",7721,"R",39836,"R",32263,"R",79820,"R",174,"R",17379,"R",17553,"R",138255,131441,"R ",0,"R ",40, 1
475042,2,"R",1246,"R",193007,"R",41,"R",68,"R",3183,"R",1314,"R",196231,"R",197545,"R",96,"R",20973,"R",21069,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475060,1,"A",,"Z",0,"R",90,"A",,"Z",0,"A",,"R",90,"R",90,"A",,"R",17108,"R",17108,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475079,2,"R",213,"Z",0,"R",90,"R",13,"Z",0,"R",226,"R",90,"R",316,"R",0,"R",11001,"R",11001,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475121,1,"A",,"R",412398,"R",103,"A",,"R",47942,"A",,"R",460443,"R",460443,"A",,"R",403312,"R",403312,"R",1,"R",99370,1,"R",11796,"R",0,"R",352118,"R",0,"R",352118,"R",0,"R",0,"R",0,"R",463284,451488,"R ",0,"R ",526, 1
475130,2,"R",297,"R",30,"R",17,"R",14,"R",0,"R",311,"R",47,"R",358,"R",79,"R",682,"R",761,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475185,2,"R",25251,"R",973,"R",5,"R",2249,"R",0,"R",27500,"R",978,"R",28478,"R",10702,"R",754,"R",11456,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475194,2,"R",187,"Z",0,"R",90,"R",13,"Z",0,"R",200,"R",90,"R",290,"R",179,"R",22470,"R",22649,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475228,2,"R",6774,"R",0,"R",723,"R",0,"R",0,"R",6774,"R",723,"R",7497,"R",0,"R",20242,"R",20242,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475291,2,"R",6701,"R",40444,"R",23,"R",380,"R",0,"R",7081,"R",40467,"R",47548,"R",83,"R",649,"R",732,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475352,2,"R",758,"R",143876,"R",103,"R",45,"R",0,"R",803,"R",143979,"R",144782,"R",295,"R",139,"R",434,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475370,2,"R",501,"R",143876,"R",104,"R",2,"R",0,"R",503,"R",143980,"R",144483,"R",128,"R",200,"R",328,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475422,2,"R",10000,"R",0,"R",1,"R",0,"R",0,"R",10000,"R",1,"R",10001,"R",225,"R",1,"R",226,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475477,2,"R",328,"Z",0,"R",110,"R",2,"Z",0,"R",330,"R",110,"R",440,"R",0,"R",937,"R",937,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475495,2,"R",2430,"R",0,"R",10,"R",25,"R",0,"R",2455,"R",10,"R",2465,"R",108,"R",0,"R",108,"R",0,"R",95031,1,"R",3300,"R",3063,"R",178473,"R",0,"R",181536,"R",0,"R",32500,"R",32500,"R",312367,309067,"R ",460,"R ",527, 1
475510,2,"R",14000,"Z",0,"R",10,"Z",0,"Z",0,"R",14000,"R",10,"R",14010,"R",3300,"R",10,"R",3310,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475565,2,"R",2008,"R",456859,"R",94,"R",180,"Z",0,"R",2188,"R",456953,"R",459141,"R",1359,"R",10871,"R",12230,"R",0,"R",228895,2,"R",0,"R",16443,"R",0,"R",0,"R",16443,"R",0,"R",0,"R",0,"R",245338,245338,"R ",0,"R ",16, 1
475583,2,"R",560,"R",21,"R",1,"R",12,"R",8,"R",572,"R",30,"R",602,"R",94,"R",1123,"R",1217,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475592,2,"R",619,"R",143876,"R",101,"R",2,"R",0,"R",621,"R",143977,"R",144598,"R",54,"R",11,"R",65,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475608,2,"R",62500,"R",27800,"R",70,"R",27,"R",0,"R",62527,"R",27870,"R",90397,"R",3261,"R",421,"R",3682,"R",0,"R",103600,1,"R",26500,"R",18152,"R",32440,"R",226,"R",50818,"R",0,"R",24527,"R",24527,"R",205445,178945,"R ",87,"R ",32, 2
475617,2,"R",1166,"R",143876,"R",103,"R",0,"R",0,"R",1166,"R",143979,"R",145145,"R",520,"R",157,"R",677,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475635,2,"R",1868,"Z",0,"R",3,"R",22,"Z",0,"R",1890,"R",3,"R",1893,"R",1521,"R",3,"R",1524,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475699,2,"R",347,"R",416788,"R",45,"R",11,"R",8,"R",358,"R",416841,"R",417199,"R",8,"R",95,"R",103,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475714,2,"R",265,"R",2500,"Z",0,"R",0,"R",300,"R",265,"R",2800,"R",3065,"R",4,"R",200,"R",204,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475811,1,"A",,"R",0,"R",20000,"A",,"R",0,"A",,"R",20000,"R",20000,"A",,"R",20304,"R",20304,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475839,1,"A",,"Z",0,"R",6950,"A",,"Z",0,"A",,"R",6950,"R",6950,"A",,"R",1026,"R",1026,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
475866,2,"R",525,"R",143876,"R",103,"R",1,"R",0,"R",526,"R",143979,"R",144505,"R",253,"R",96,"R",349,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
476300,2,"R",941,"R",700,"R",1200,"R",310,"R",310,"R",1251,"R",2210,"R",3461,"R",325,"R",325,"R",650,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
476337,2,"R",377,"R",143876,"R",98,"R",88,"R",0,"R",465,"R",143974,"R",144439,"R",119,"R",22,"R",141,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
476601,2,"R",8000,"R",0,"Z",0,"R",0,"R",0,"R",8000,"R",0,"R",8000,"R",8000,"R",0,"R",8000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
476717,2,"R",30000,"R",0,"R",0,"R",0,"R",0,"R",30000,"R",0,"R",30000,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
476948,2,"R",290,"R",44732,"R",7,"R",0,"R",7,"R",290,"R",44746,"R",45036,"R",7,"R",1,"R",8,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
476975,1,"A",,"R",0,"R",39,"A",,"R",0,"A",,"R",39,"R",39,"A",,"R",112284,"R",112284,"R",0,"R",44817,1,"R",16692,"R",539,"R",76790,"R",7610,"R",84939,"R",0,"R",12599,"R",12599,"R",159047,142355,"R ",0,"R ",181, 1
477039,2,"R",1518,"R",180431,"R",27,"R",36,"R",1045,"R",1554,"R",181503,"R",183057,"R",688,"R",769,"R",1457,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
477950,2,"R",881,"R",0,"R",0,"R",101,"R",0,"R",982,"R",0,"R",982,"R",350,"R",0,"R",350,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
478634,2,"R",441,"R",0,"Z",0,"R",4,"R",0,"R",445,"R",0,"R",445,"R",20,"R",0,"R",20,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479549,2,"R",129,"R",178441,"R",29,"R",38,"R",0,"R",167,"R",178470,"R",178637,"R",58,"R",1080738,"R",1080796,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479558,2,"R",125,"R",178441,"R",29,"R",0,"R",0,"R",125,"R",178470,"R",178595,"R",17,"R",1080738,"R",1080755,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479594,2,"R",949,"R",178441,"R",29,"R",0,"R",0,"R",949,"R",178470,"R",179419,"R",367,"R",1080738,"R",1081105,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479600,2,"R",136,"R",178441,"R",29,"R",55,"R",0,"R",191,"R",178470,"R",178661,"R",40,"R",1080738,"R",1080778,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479628,2,"R",442,"R",178441,"R",29,"R",114,"R",0,"R",556,"R",178470,"R",179026,"R",65,"R",1080738,"R",1080803,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479637,2,"R",258,"R",178441,"R",29,"R",11,"R",0,"R",269,"R",178470,"R",178739,"R",36,"R",1080738,"R",1080774,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479646,2,"R",323,"R",178441,"R",29,"R",34,"R",0,"R",357,"R",178470,"R",178827,"R",113,"R",1080738,"R",1080851,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
479655,2,"R",568,"R",178441,"R",29,"R",47,"R",0,"R",615,"R",178470,"R",179085,"R",104,"R",1080738,"R",1080842,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480064,2,"R",23888,"R",207832,"R",40,"R",1747,"R",20639,"R",25635,"R",228511,"R",254146,"R",5028,"R",3054,"R",8082,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480073,2,"R",3256,"R",412398,"R",103,"R",262,"R",47942,"R",3518,"R",460443,"R",463961,"R",264,"R",403312,"R",403576,"R",1,"R",81939,1,"R",10960,"R",8089,"R",800,"R",0,"R",8889,"R",0,"R",0,"R",0,"R",101788,90828,"R ",2,"R ",14, 1
480082,2,"R",4449,"R",412398,"R",103,"R",166,"R",47942,"R",4615,"R",460443,"R",465058,"R",314,"R",403312,"R",403626,"R",1,"R",65292,1,"R",18341,"R",17950,"R",1061,"R",0,"R",19011,"R",0,"R",0,"R",0,"R",102644,84303,"R ",10,"R ",11, 1
480091,1,"A",,"R",416788,"R",45,"A",,"R",8,"A",,"R",416841,"R",416841,"A",,"R",25561,"R",25561,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480107,2,"R",635,"R",143876,"R",103,"R",15,"R",0,"R",650,"R",143979,"R",144629,"R",138,"R",112,"R",250,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480143,2,"R",685,"Z",0,"R",3,"R",0,"R",2,"R",685,"R",5,"R",690,"R",56,"R",56,"R",112,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480189,2,"R",149867,"R",143272,"R",49,"R",9250,"R",256,"R",159117,"R",143577,"R",302694,"R",19296,"R",51602,"R",70898,"R",0,"R",68913,1,"R",20958,"R",17679,"R",0,"R",0,"R",17679,"R",0,"R",4551,"R",4551,"R",112101,91143,"R ",0,"R ",0, 2
480204,2,"R",279,"Z",0,"R",50,"Z",0,"Z",0,"R",279,"R",50,"R",329,"R",50,"R",30,"R",80,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480301,2,"R",12525,"Z",0,"R",34528,"R",3,"Z",0,"R",12528,"R",34528,"R",47056,"R",690,"R",1,"R",691,"R",0,"R",168547,2,"R",0,"R",15792,"R",147703,"R",0,"R",163495,"R",0,"R",9993,"R",9993,"R",342035,342035,"R ",15,"R ",133, 1
480480,2,"R",1505,"R",0,"R",21,"R",25,"R",0,"R",1530,"R",21,"R",1551,"R",68,"R",57,"R",125,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480514,2,"R",1573,"R",46,"R",9,"R",20,"R",0,"R",1593,"R",55,"R",1648,"R",48,"R",1098,"R",1146,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480569,1,"A",,"R",49733,"R",53,"A",,"R",0,"A",,"R",49786,"R",49786,"A",,"R",259335,"R",259335,"R",0,"R",0,2,"R",0,"R",152780,"R",283902,"R",36625,"R",473307,"R",0,"R",7016,"R",7016,"R",480323,480323,"R ",0,"R ",408, 1
480754,2,"R",8500,"R",6000,"R",3,"R",110,"R",35,"R",8610,"R",6038,"R",14648,"R",8610,"R",6038,"R",14648,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480781,2,"R",2184,"R",42119,"R",101,"R",35,"R",36943,"R",2219,"R",79163,"R",81382,"R",399,"R",88,"R",487,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480790,2,"R",2082,"R",10481,"R",33,"R",73,"R",113,"R",2155,"R",10627,"R",12782,"R",1903,"R",10,"R",1913,"R",0,"R",269311,1,"R",57595,"R",25996,"R",221091,"R",12724,"R",259811,"R",100,"R",30627,"R",30727,"R",617444,559849,"R ",0,"R ",203, 1
480815,2,"R",512,"R",143876,"R",103,"R",1,"R",0,"R",513,"R",143979,"R",144492,"R",105,"R",139,"R",244,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
480967,2,"R",4830,"R",0,"R",31,"R",792,"R",0,"R",5622,"R",31,"R",5653,"R",1423,"R",2256,"R",3679,"R",0,"R",58585,1,"R",26716,"R",13428,"R",664,"R",1775,"R",15867,"R",0,"R",0,"R",0,"R",101168,74452,"R ",0,"R ",0, 2
480985,2,"R",495,"R",0,"Z",0,"R",60,"R",2,"R",555,"R",2,"R",557,"R",74,"R",50,"R",124,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481030,2,"R",700,"R",0,"R",1,"R",0,"R",0,"R",700,"R",1,"R",701,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481058,2,"R",18950,"R",1600,"R",7665,"R",18457,"R",2523,"R",37407,"R",11788,"R",49195,"R",4523,"R",1458,"R",5981,"R",0,"R",70000,2,"Z",0,"R",19500,"R",0,"R",0,"R",19500,"R",16057,"R",0,"R",16057,"R",105557,105557,"R ",0,"R ",0, 2
481094,2,"R",8600,"R",128000,"R",46,"R",280,"Z",0,"R",8880,"R",128046,"R",136926,"R",1676,"R",458,"R",2134,"R",0,"R",132000,1,"R",33236,"R",21626,"R",117682,"R",38100,"R",177408,"R",422,"R",5077,"R",5499,"R",348143,314907,"R ",3,"R ",5, 1
481119,2,"R",1853,"R",18,"R",1,"R",134,"R",11,"R",1987,"R",30,"R",2017,"R",180,"R",300,"R",480,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481225,2,"R",17828,"R",892,"R",1,"R",136,"R",0,"R",17964,"R",893,"R",18857,"R",173,"R",18,"R",191,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481234,2,"R",2900,"R",380,"Z",0,"Z",0,"Z",0,"R",2900,"R",380,"R",3280,"R",350,"R",500,"R",850,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481252,2,"R",2500,"Z",0,"R",3500,"R",500,"Z",0,"R",3000,"R",3500,"R",6500,"R",3000,"R",3500,"R",6500,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481401,2,"R",23200,"R",148292,"R",24,"R",192,"Z",0,"R",23392,"R",148316,"R",171708,"R",832,"R",1892,"R",2724,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
481410,2,"R",3500,"R",0,"R",0,"R",0,"R",0,"R",3500,"R",0,"R",3500,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
