id,library
10584,PISCATAWAY PUBLIC LIBRARY
10585,WESTERGARD LIBRARY
10586,PLAINSBORO FREE PUB. LIB.
10587,SAYREVILLE FREE PUBLIC LIBRARY
10588,DOWDELL LIB. OF SO. AMBOY
10589,SO. BRUNSWICK PUB. LIB.
10590,SO. BRUNSWICK TWSP. BOOKMOBILE
10591,SO. PLAINFIELD FREE PUB. LIB.
10592,SOUTH RIVER PUBLIC LIBRARY
10593,SPOTSWOOD PUBLIC LIBRARY
10594,WOODBRIDGE PUBLIC LIBRARY
10595,FORDS BRANCH
10596,HENRY INMAN BRANCH
10597,ISELIN BRANCH
10598,MONMOUTH COUNTY LIBRARY
10599,ALLENTOWN BRANCH LIBRARY
10600,COLTS NECK BRANCH LIBRARY
10601,EASTERN BRANCH LIBRARY
10602,HAZLET MEMORIAL LIBRAY
10603,HOLMDEL PUBLIC LIBRARY
10604,HOWELL PUBLIC LIBRARY
10605,MARLBORO LIBRARY
10606,OCEANPORT LIBRARY
10607,OCEAN TOWNSHIP PUBLIC LIBRARY
10608,WALL PUBLIC LIBRARY
10609,WEST LONG BRANCH PUB. LIB.
10610,ATLANTIC HIGHLANDS PUBLIC LIBRARY
10611,MATAWAN-ABERDEEN PUBLIC LIBRARY
10612,ASBURY PARK FREE PUBLIC LIBRARY
10613,AVON FREE PUBLIC LIBRARY
10614,BELMAR PUBLIC LIBRARY
10615,BRADLEY BEACH PUBLIC LIBRARY
10616,BRIELLE PUBLIC LIBRARY
10617,EATONTOWN PUBLIC LIBRARY
10618,FAIR HAVEN PUBLIC LIBRARY
10619,FREEHOLD PUBLIC LIBRARY
10620,KEYPORT FREE PUBLIC LIBRARY
10621,LITTLE SILVER PUBLIC LIBRARY
10622,LONG BRANCH PUBLIC LIBRARY
10623,ELBERON BRANCH
10624,MANASQUAN PUBLIC LIBRARY
10625,MIDDLETOWN TWSP. PUB. LIB.
10626,MONMOUTH BEACH PUB. LIB.
10627,NEPTUNE TOWNSHIP PUBLIC LIBRARY
10628,RED BANK PUBLIC LIBRARY
10629,OCEANIC FREE LIBRARY
10630,SPRING LAKE PUBLIC LIBRARY
10631,TINTON FALLS PUBLIC LIBRARY
10632,UNION BEACH MEMORIAL LIBRARY
10633,MORRIS COUNTY FREE LIBRARY
10634,THE HOLMES LIBRARY
10635,BUTLER PUBLIC LIBRARY
10636,CHATHAM JOINT FREE PUBLIC LIBRARY
10637,CHESTER LIBRARY
10638,DENVILLE FREE PUBLIC LIBRARY
10639,DOVER FREE PUBLIC LIBRARY
10640,EAST HANOVER TWSP. PUBLIC LIBRARY
10641,FLORHAM PARK FREE PUBLIC LIBRARY
10642,WHIPPANONG LIB/HANOVER TWSP.
10643,JEFFERSON TWSP. PUB. LIB.
10644,KINNELON PUBLIC LIBRARY
10645,LINCOLN PARK PUBLIC LIBRARY
10646,MADISON PUBLIC LIBRARY
10647,MENDHAM FREE PUBLIC LIBRARY
10648,MENDHAM TOWNSHIP LIBRARY
10649,MONTVILLE TWSP. PUB. LIB.
10650,MORRISTOWN-MORRIS TWP JNT PUB LIB
10651,MORRISTOWN BOOKMOBILE
10652,MORRIS PLAINS LIBRARY
10653,MOUNTAIN LAKES FREE PUBLIC LIBRARY
10654,MOUNT ARLINGTON PUB. LIB.
10655,MOUNT OLIVE PUBLIC LIBRARY
10656,PARSIPPANY-TROY HILLS P.L.
10657,MOUNT TABOR BRANCH
10658,LAKE HIAWATHA BRANCH
10659,LONG HILL TOWNSHIP FREE PUBLIC LIBRARY
10660,PEQUANNOCK TWSP. PUB. LIB.
10661,RANDOLPH TWSP. FREE PUB. LIB.
10662,ROCKAWAY FREE PUBLIC LIBRARY
10663,ROCKAWAY TWSP. PUB. LIB.
10664,HIBERNIA BRANCH
10665,ROXBURY PUBLIC LIBRARY
10666,WASH. TWSP. PUB. LIB.(LONG VALLEY)
10667,WHARTON PUBLIC LIBRARY
10668,OCEAN COUNTY LIBRARY
10669,BARNEGAT BRANCH LIBRARY
10670,BEACHWOOD BRANCH LIBRARY
10671,BERKELEY BRANCH LIBRARY
10672,BRICK BRANCH LIBRARY
10673,ISLAND HEIGHTS BRANCH LIBRARY
10674,JACKSON BRANCH LIBRARY
10675,LACEY BRANCH LIBRARY
10676,LONG BEACH ISLAND BRANCH LIBRARY
10677,PLUMSTED LIBRARY
10678,POINT PLEASANT BEACH BRANCH LIBRARY
10679,STAFFORD BRANCH LIBRARY
10680,TUCKERTON BRANCH LIBRARY
10681,WARETOWN BRANCH LIBRARY
10682,POINT PLEASANT BRANCH LIBRARY
10683,MANCHESTER BRANCH
10684,BAY HEAD READING CENTER
10685,LITTLE EGG HARBOR LIBRARY
10686,UPPER SHORES LIBRARY
10687,LAKEWOOD PUBLIC LIBRARY
10688,WHITING READING CENTER
10689,BEACH HAVEN PUBLIC LIBRARY
10690,BLOOMINGDALE FREE PUBLIC LIBRARY
10691,CLIFTON PUBLIC LIBRARY
10692,ALWOOD BRANCH
10693,HALEDON PUBLIC LIBRARY
10694,LOUIS BAY 2ND LIBRARY & COMM. CTR.
10695,LITTLE FALLS PUBLIC LIBRARY
10696,NO. HALEDON FREE PUB. LIB.
10697,PASSAIC PUBLIC LIBRARY
10698,REID MEMORIAL BRANCH
10699,PASSAIC PUBLIC LIBRARY BOOKMOBILE
10700,PATERSON FREE PUBLIC LIBRARY
10701,SOUTH PATERSON BRANCH
10702,TOTOWA BRANCH
10703,PATERSON PUBLIC LIBRARY BOOKMOBILE
10704,NORTHSIDE BRANCH LIBRARY
10705,EMANUEL EINSTEIN PUB. LIB.
10706,RINGWOOD PUBLIC LIBRARY
10707,DWIGHT D. EISENHOWER LIBRARY
10708,WANAQUE FREE PUBLIC LIBRARY
10709,WAYNE PUBLIC LIBRARY
10710,PREAKNESS BRANCH
10711,WEST MILFORD TWSP. LIBRARY
10712,WEST PATERSON FREE PUB. LIB.
10713,ELMER PUBLIC LIBRARY
10714,PENNS GROVE-CARNEY'S PT. LIB.
10715,PENNSVILLE PUBLIC LIBRARY
10716,SALEM FREE PUBLIC LIBRARY
10717,WOODSTOWN-PILESGROVE LIBRARY
10718,SOMERSET COUNTY LIBRARY
10719,HILLSBOROUGH BRANCH LIBRARY
10720,MARY JACOBS BRANCH LIBRARY
10721,NORTH PLAINFIELD BRANCH LIBRARY
10722,PEAPACK GLADSTONE BRANCH LIBRARY
10723,WARREN TOWNSHIP BRANCH LIBRARY
10724,WATCHUNG BRANCH LIBRARY
10725,BOUND BROOK MEMORIAL LIBRARY
10726,SOMERVILLE BRANCH LIBRARY
10727,MANVILLE PUBLIC LIBRARY
10728,BEDMINSTER-FAR HILLS
10729,BERNARDS TOWHSHIP LIBRARY
10730,BERNARDSVILLE PUBLIC LIBRARY
10731,FRANKLIN TWP. PUB. LIB./SOMERSET
10732,HAMILTON STREET BRANCH
10733,FRANKLIN PARK
10734,RARITAN PUBLIC LIBRARY
10735,SUSSEX COUNTY LIBRARY SYSTEM
10736,DENNIS MEMORIAL BRANCH
10737,E. LOUIS CHILDS MEMORIAL LIBRARY
10738,FRANKLIN BRANCH
10739,SUSSEX-WANTAGE BRANCH
10740,DOROTHY HENRY BRANCH
10741,SPARTA PUBLIC LIBRARY
10742,BERKELEY HEIGHTS FREE PUBLIC LIBRARY
10743,CLARK PUBLIC LIBRARY
10744,CRANFORD PUBLIC LIBRARY
10745,ELIZABETH FREE PUBLIC LIBRARY
10746,ELMORA BRANCH
10747,LA CORTE BRANCH LIBRARY
10748,ELIZABETH FREE PUBLIC LIBRARY
10749,FANWOOD MEMORIAL LIBRARY
10750,GARWOOD FREE PUBLIC LIBRARY
10751,HILLSIDE FREE PUBLIC LIBRARY
10752,KENILWORTH PUBLIC LIBRARY
10753,LINDEN FREE PUBLIC LIBRARY
10754,MOUNTAINSIDE FREE PUBLIC LIBRARY
10755,NEW PROVIDENCE MEMORIAL LIB.
10756,PLAINFIELD FREE PUB. LIB.
10757,RAHWAY PUBLIC LIBRARY
10758,ROSELLE FREE PUBLIC LIBRARY
10759,ROSELLE PARK VETERAN'S MEM. LIB.
10760,SCOTCH PLAINS PUBLIC LIBRARY
10761,SPRINGFIELD FREE PUB. LIB.
10762,SUMMIT FREE PUBLIC LIBRARY
10763,UNION FREE PUBLIC LIBRARY
10764,VAUXHALL BRANCH LIBRARY
10765,WESTFIELD MEMORIAL LIBRARY
10766,WARREN COUNTY PUBLIC LIBRARY
10767,WARREN COUNTY BOOKMOBILE
10768,FRANKLIN BRANCH
10769,CATHERINE DICKSON HOFMAN BRANCH LIBRARY
10770,NORTHEASTERN BRANCH
10771,W.H. WALTERS FREE PUBLIC LIBRARY
10772,BELVIDERE FREE PUBLIC LIBRARY
10773,HACKETTSTOWN FREE PUBLIC LIBRARY
10774,OXFORD PUBLIC LIBRARY
10775,PHILLIPSBURG FREE PUBLIC LIBRARY
10776,WASHINGTON PUBLIC LIBRARY
10777,SEA GIRT PUBLIC LIBRARY
10778,AVALON FREE PUBLIC LIBRARY
10779,AVALON MUSEUM AND HISTORICAL SOCIETY
10780,RIVERDALE PUBLIC LIBRARY
10781,BASS RIVER COMMUNITY LIBRARY
10782,SEA BRIGHT LIBRARY
10783,HARDING TOWNSHIP LIBRARY
10784,ALAMOGORDO PUBLIC LIBRARY
10785,ALBUQUERQUE/BERNALILLO COUNTY MAIN LIBRARY
10786,ERNA FERGUSSON LIBRARY
10787,ERNIE PYLE LIBRARY
10788,JUAN TABO LIBRARY
10789,LOMAS TRAMWAY LIBRARY
10790,LOS GRIEGOS LIBRARY
10791,SAN PEDRO LIBRARY
10792,TAYLOR RANCH LIBRARY
10793,TONY HILLERMAN LIBRARY
10794,SPECIAL COLLECTIONS LIBRARY
10795,BOOK VAN
10796,SOUTH VALLEY LIBRARY
10797,EAST MOUNTAIN LIBRARY
10798,NORTH VALLEY LIBRARY
10799,SOUTH BROADWAY/FRANCES PARRISH LIBRARY
10800,CHERRY HILLS LIBRARY
10801,WESTGATE LIBRARY
10802,ALAMOSA/ROBERT L. MURPHY MEMORIAL LIBRARY
10803,ARTESIA PUBLIC LIBRARY
10804,AZTEC PUBLIC LIBRARY
10805,BELEN PUBLIC LIBRARY
10806,BELEN HARVEY HOUSE MUSEUM
10807,TOWN OF BERNALILLO PUBLIC LIBRARY
10808,CARLSBAD PUBLIC LIBRARY
10809,ELEANOR DAGGETT MEMORIAL LIBRARY
10810,ALBERT W. THOMPSON MEMORIAL LIBRARY
10811,CLOVIS CARVER PUBLIC LIBRARY
10812,MARSHALL MEMORIAL LIBRARY
10813,ESPANOLA PUBLIC LIBRARY
10814,EUNICE PUBLIC LIBRARY
10815,FARMINGTON PUBLIC LIBRARY
10816,SHIPROCK BRANCH LIBRARY
10817,FORT SUMNER PUBLIC LIBRARY
10818,OCTAVIA FELLIN PUBLIC CHILDREN'S LIBRARY
10819,OCTAVIA FELLIN PUBLIC LIBRARY
10820,MOTHER WHITESIDE MEMORIAL LIBRARY
10821,HATCH PUBLIC LIBRARY
10822,HOBBS PUBLIC LIBRARY
10823,WOOLWORTH COMMUNITY LIBRARY
10824,WOOLWORTH COMMUNITY LIBRARY ANNEX
10825,LAGUNA PUBLIC LIBRARY
10826,THOMAS BRANIGAN MEMORIAL LIBRARY
10827,MUNSON CENTER LIBRARY
10828,CARNEGIE PUBLIC LIBRARY
10829,LORDSBURG-HIDALGO LIBRARY
10830,MESA PUBLIC LIBRARY
10831,WHITE ROCK BRANCH LIBRARY
10832,LOS LUNAS PUBLIC LIBRARY
10833,LOS LUNAS MUSEUM OF HERITAGE & ARTS
10834,LOVINGTON PUBLIC LIBRARY
10835,PORTALES PUBLIC LIBRARY
10836,ARTHUR JOHNSON MEMORIAL LIBRARY
10837,LOMA COLORADO MAIN LIBRARY
10838,ESTHER BONE MEMORIAL LIBRARY
10839,ROSWELL PUBLIC LIBRARY
10840,RUIDOSO PUBLIC LIBRARY
10841,SANTA FE PUBLIC LIBRARY
10842,OLIVER LA FARGE LIBRARY
10843,SOUTHSIDE BRANCH
10844,MOISE MEMORIAL LIBRARY
10845,THE PUBLIC LIBRARY
10846,SOCORRO PUBLIC LIBRARY
10847,FRED MACARON LIBRARY
10848,TAOS PUBLIC LIBRARY
10849,TRUTH OR CONSEQUENCES PUBLIC LIBRARY
10850,TRUTH OR CONSEQUENCES PUBLIC LIBRARY DOWNTOWN BRANCH
10851,TUCUMCARI PUBLIC LIBRARY
10852,ZUNI PUBLIC LIBRARY
10853,SHUTER LIBRARY OF ANGEL FIRE
10854,BAYARD PUBLIC LIBRARY
10855,BOSQUE FARMS PUBLIC LIBRARY
10856,PUEBLO DE COCHITI LIBRARY
10857,COLUMBUS VILLAGE LIBRARY
10858,CORRALES COMMUNITY LIBRARY
10859,CUBA PUBLIC LIBRARY
10860,EAGLE NEST PUBLIC LIBRARY
10861,EL RITO PUBLIC LIBRARY
10862,ESTANCIA PUBLIC LIBRARY
10863,GLENWOOD COMMUNITY LIBRARY
10864,JEMEZ SPRINGS PUBLIC LIBRARY
10865,JICARILLA PUBLIC LIBRARY
10866,MORIARTY COMMUNITY LIBRARY
10867,MOUNTAINAIR PUBLIC LIBRARY
10868,PUEBLO OF POJOAQUE PUBLIC LIBRARY
10869,RED RIVER PUBLIC LIBRARY
10870,SANTA CLARA PUEBLO COMMUNITY LIBRARY
10871,TATUM COMMUNITY LIBRARY
10872,ZIA ENRICHMENT LIBRARY
10873,BLOOMFIELD PUBLIC LIBRARY
10874,EMBUDO VALLEY LIBRARY & COMMUNITY CENTER
10875,EDGEWOOD COMMUNITY LIBRARY
10876,SANTA ANA PUEBLO COMMUNITY LIBRARY
10877,PUEBLO DE SAN ILDEFONSO LIBRARY
10878,MAGDALENA PUBLIC LIBRARY
10879,JEMEZ PUEBLO COMMUNITY LIBRARY
10880,PUEBLO OF ISLETA PUBLIC LIBRARY
10881,CAPITAN PUBLIC LIBRARY
10882,IRENE S. SWEETKIND PUBLIC LIBRARY
10883,MICHAEL NIVISON PUBLIC LIBRARY
10884,PUEBLO DE ABIQUIU LIBRARY & CULTURAL CENTER
10885,VIRDEN PUBLIC LIBRARY
10886,ACOMA LEARNING CENTER
10887,SANDIA PUEBLO LEARNING RESOURCE CENTER
10888,TRUCHAS COMMUNITY LIBRARY
10889,PUEBLO OF SAN FELIPE COMMUNITY LIBRARY
10890,SUNLAND PARK COMMUNITY LIBRARY
10891,MESCALERO COMMUNITY LIBRARY
10892,RESERVE PUBLIC LIBRARY
10893,RIO ABAJO COMMUNITY LIBRARY
10894,SANTO DOMINGO PUEBLO LIBRARY
10895,VISTA GRANDE PUBLIC LIBRARY
10896,GILA VALLEY LIBRARY
10897,PLACITAS COMMUNITY LIBRARY
10898,TAYTSUGEH OWEENGEH LIBRARY
10899,TULAROSA PUBLIC LIBRARY
10900,VILLAGE OF CORONA PUBLIC LIBRARY
10901,TALPA COMMUNITY CENTER LIBRARY
10902,P'OE TSAWA COMMMUNITY LIBRARY
10903,QUESTA PUBLIC LIBRARY
10904,VALLECITOS COMMUNITY CENTER AND LIBRARY
10905,DAVID F. CARGO EL VALLE DE ANTON CHICO LIBRARY
10906,ANTHONY PUBLIC LIBRARY
10907,AMARGOSA VALLEY LIBRARY DISTRICT
10908,BEATTY LIBRARY DISTRICT
10909,BOULDER CITY LIBRARY
10910,CHURCHILL COUNTY LIBRARY
10911,PAHRUMP COMMUNITY LIBRARY
10912,DOUGLAS COUNTY LIBRARY
10913,LAKE TAHOE BRANCH LIBRARY
10914,ELKO COUNTY LIBRARY
10915,AUSTIN BRANCH LIBRARY
10916,BATTLE MOUNTAIN BRANCH LIBRARY
10917,BEOWAWE BRANCH LIBRARY
10918,EUREKA BRANCH LIBRARY
10919,TUSCARORA BRANCH LIBRARY
10920,WELLS BRANCH LIBRARY
10921,WEST WENDOVER BRANCH LIBRARY
10922,ELKO COUNTY BOOKMOBILE
10923,CARLIN BRANCH LIBRARY
10924,CRESCENT VALLEY BRANCH LIBRARY
10925,JACKPOT BRANCH LIBRARY
10926,LAS VEGAS LIBRARY
10927,BLUE DIAMOND LIBRARY
10928,BUNKERVILLE LIBRARY
10929,WEST CHARLESTON LIBRARY
10930,CLARK COUNTY LIBRARY
10931,ENTERPRISE LIBRARY
10932,GOODSPRINGS LIBRARY
10933,INDIAN SPRINGS LIBRARY
10934,LAUGHLIN LIBRARY
10935,MOAPA TOWN LIBRARY
10936,MOAPA VALLEY LIBRARY
10937,MOUNT CHARLESTON LIBRARY
10938,RAINBOW LIBRARY
10939,SANDY VALLEY LIBRARY
10940,SEARCHLIGHT LIBRARY
10941,SPRING VALLEY LIBRARY
10942,SUNRISE LIBRARY
10943,WEST LAS VEGAS LIBRARY
10944,SAHARA WEST LIBRARY
10945,MESQUITE LIBRARY
10946,SUMMERLIN LIBRARY
10947,WHITNEY LIBRARY
10948,MEADOWS VILLAGE LIBRARY AND HOMEWORK CENTER
10949,CENTENNIAL HILLS LIBRARY
10950,WINDMILL LIBRARY
10951,GIBSON LIBRARY
10952,MALCOLM
10953,PASEO VERDE LIBRARY
10954,GALLERIA
10955,GREEN VALLEY LIBRARY
10956,HERITAGE PARK LIBRARY
10957,HUMBOLDT COUNTY LIBRARY
10958,DENIO BRANCH LIBRARY
10959,MCDERMITT BRANCH LIBRARY
10960,HUMBOLDT COUNTY BOOKMOBILE
10961,CALIENTE BRANCH LIBRARY
10962,LINCOLN COUNTY BOOKMOBILE
10963,LINCOLN COUNTY LIBRARY
10964,ALAMO BRANCH LIBRARY
10965,CENTRAL LIBRARY
10966,DAYTON VALLEY BRANCH LIBRARY
10967,FERNLEY BRANCH LIBRARY
10968,SMITH VALLEY LIBRARY
10969,SILVER STAGE BRANCH LIBRARY
10970,MINERAL COUNTY LIBRARY
10971,MINA-LUNING COMMUNITY LIBRARY
10972,NORTH LAS VEGAS PUBLIC LIBRARY
10973,ALIANTE LIBRARY
10974,ALEXANDER LIBRARY
10975,CARSON CITY LIBRARY
10976,BUSINESS RESOURCE AND INNOVATION CENTER
10977,PERSHING COUNTY LIBRARY
10978,TONOPAH LIBRARY DISTRICT
10979,DOWNTOWN RENO LIBRARY
10980,GERLACH COMMUNITY LIBRARY
10981,INCLINE VILLAGE LIBRARY
10982,NORTH VALLEYS LIBRARY
10983,SIERRA VIEW LIBRARY
10984,SENIOR CENTER LIBRARY
10985,SPARKS LIBRARY
10986,VERDI COMMUNITY LIBRARY
10987,DUNCAN-TRANER COMMUNITY LIBRARY
10988,NORTHWEST RENO LIBRARY
10989,SOUTH VALLEYS LIBRARY
10990,SPANISH SPRINGS LIBRARY
10991,WHITE PINE COUNTY PUBLIC LIBRARY
10992,FISH LAKE VALLEY LIBRARY
10993,GOLDFIELD PUBLIC LIBRARY
10994,SILVERPEAK LIBRARY
10995,ROUND MOUNTAIN PUBLIC LIBRARY
10996,MANHATTAN LIBRARY
10997,MONTOUR FALLS MEMORIAL LIBRARY
10998,THE SOUTHWORTH LIBRARY ASSOCIATION
10999,HILL VIEW FREE LIBRARY
11000,BROOKLYN PUBLIC LIBRARY
11001,BUSINESS LIBRARY
11002,ARLINGTON
11003,BAY RIDGE
11004,BEDFORD
11005,BOROUGH PARK
11006,BRIGHTON BEACH
11007,BROOKLYN HEIGHTS
11008,BROWER PARK
11009,BROWNSVILLE
11010,BUSHWICK
11011,CANARSIE
11012,CARROLL GARDENS
11013,CLARENDON
11014,CLINTON HILL
11015,CONEY ISLAND
11016,CORTELYOU
11017,CROWN HEIGHTS
11018,CYPRESS HILLS
11019,DEKALB
11020,DYKER
11021,EAST FLATBUSH
11022,EASTERN PARKWAY
11023,FLATBUSH
11024,FLATLANDS
11025,FORT HAMILTON
11026,GERRITSEN BEACH
11027,GRAVESEND
11028,GREENPOINT
11029,HIGHLAWN
11030,HOMECREST
11031,JAMAICA BAY
11032,KENSINGTON
11033,KINGS BAY
11034,KINGS HIGHWAY
11035,LEONARD
11036,MACON
11037,MAPLETON
11038,MARCY
11039,MCKINLEY PARK
11040,MIDWOOD
11041,MILL BASIN
11042,NEW LOTS
11043,NEW UTRECHT
11044,PACIFIC
11045,PAERDEGAT
11046,PARK SLOPE
11047,RED HOOK
11048,RUGBY
11049,RYDER
11050,SARATOGA
11051,SHEEPSHEAD BAY
11052,SPRING CREEK
11053,STONE AVENUE
11054,SUNSET PARK
11055,ULMER PARK
11056,WALT WHITMAN
11057,WASHINGTON IRVING
11058,WILLIAMSBURGH
11059,WINDSOR TERRACE
11060,KIDSMOBILE
11061,BOOKMOBILE
11062,BOOKMOBILE
11063,BIBLIOBUS
11064,BUFFALO & ERIE COUNTY PUBLIC LIBRARY SYSTEM
11065,JAMES L. CRANE BRANCH LIBRARY
11066,J. P. DUDLEY BRANCH LIBRARY
11067,EAST CLINTON BRANCH LIBRARY
11068,EAST DELAVAN BRANCH LIBRARY
11069,NIAGARA BRANCH LIBRARY
11070,NORTH PARK BRANCH LIBRARY
11071,RIVERSIDE BRANCH LIBRARY
11072,FRANK E. MERRIWEATHER JR. LIBRARY
11073,NEWSTEAD PUBLIC LIBRARY
11074,EWELL FREE LIBRARY
11075,ANGOLA PUBLIC LIBRARY
11076,BOSTON FREE LIBRARY
11077,ANNA M. REINSTEIN MEMORIAL LIBRARY
11078,JULIA BOYER REINSTEIN LIBRARY
11079,CLARENCE PUBLIC LIBRARY
11080,TOWN OF COLLINS PUBLIC LIBRARY
11081,AURORA TOWN PUBLIC LIBRARY
11082,EDEN LIBRARY
11083,ELMA PUBLIC LIBRARY
11084,GOWANDA FREE LIBRARY
11085,GRAND ISLAND MEMORIAL LIBRARY
11086,HAMBURG PUBLIC LIBRARY
11087,LAKE SHORE LIBRARY
11088,TOWN OF TONAWANDA PUBLIC LIBRARY
11089,KENILWORTH BRANCH LIBRARY
11090,LACKAWANNA PUBLIC LIBRARY
11091,LANCASTER PUBLIC LIBRARY
11092,MARILLA FREE LIBRARY
11093,TOWN OF NORTH COLLINS PUBLIC LIBRARY
11094,ORCHARD PARK PUBLIC LIBRARY
11095,TOWN OF CONCORD PUBLIC LIBRARY
11096,CITY OF TONAWANDA PUBLIC LIBRARY
11097,AMHERST PUBLIC LIBRARY
11098,CLEARFIELD LIBRARY
11099,EGGERTSVILLE-SNYDER LIBRARY
11100,WILLIAMSVILLE LIBRARY
11101,WEST SENECA PUBLIC LIBRARY
11102,ALLEGANY PUBLIC LIBRARY
11103,CATTARAUGUS FREE LIBRARY
11104,DELEVAN-YORKSHIRE PUBLIC LIBRARY
11105,ELLICOTTVILLE MEMORIAL LIBRARY
11106,BLOUNT LIBRARY
11107,MEMORIAL LIBRARY OF LITTLE VALLEY
11108,KING MEMORIAL LIBRARY
11109,OLEAN PUBLIC LIBRARY
11110,PORTVILLE FREE LIBRARY
11111,RANDOLPH LIBRARY
11112,SALAMANCA PUBLIC LIBRARY
11113,SENECA NATION LIBRARY
11114,SENECA NATION LIBRARY-CATTARAUGUS BRANCH
11115,ASHVILLE FREE LIBRARY
11116,BEMUS POINT PUBLIC LIBRARY
11117,AHIRA HALL MEMORIAL LIBRARY
11118,HAZELTINE PUBLIC LIBRARY
11119,SMITH MEMORIAL LIBRARY
11120,CLYMER-FRENCH CREEK FREE LIBRARY
11121,DUNKIRK FREE LIBRARY
11122,ELLINGTON FARMAN LIBRARY
11123,FALCONER PUBLIC LIBRARY
11124,FLUVANNA FREE LIBRARY
11125,DARWIN R. BARKER LIBRARY ASSOCIATION
11126,MYERS MEMORIAL LIBRARY
11127,JAMES PRENDERGAST LIBRARY ASSOCIATION
11128,KENNEDY FREE LIBRARY
11129,LAKEWOOD MEMORIAL LIBRARY
11130,MAYVILLE LIBRARY
11131,RIPLEY FREE LIBRARY
11132,MINERVA FREE LIBRARY
11133,ANDERSON-LEE LIBRARY
11134,SINCLAIRVILLE FREE LIBRARY
11135,MARY E. SEYMOUR MEMORIAL FREE LIBRARY
11136,CASSADAGA BRANCH LIBRARY
11137,PATTERSON LIBRARY
11138,ALMOND TWENTIETH CENTURY CLUB LIBRARY
11139,ANDOVER FREE LIBRARY
11140,ANGELICA FREE LIBRARY
11141,BELFAST PUBLIC LIBRARY
11142,FREE LIBRARY OF THE BELMONT LITERARY AND HIST
11143,BOLIVAR FREE LIBRARY
11144,ESSENTIAL CLUB FREE LIBRARY
11145,CUBA CIRCULATING LIBRARY
11146,WIDE AWAKE CLUB LIBRARY
11147,FRIENDSHIP FREE LIBRARY
11148,GENESEE LIBRARY
11149,COLONIAL LIBRARY
11150,RUSHFORD FREE LIBRARY
11151,SCIO MEMORIAL LIBRARY
11152,DAVID A HOWE PUBLIC LIBRARY
11153,WHITESVILLE PUBLIC LIBRARY
11154,DUTTON S PETERSON MEMORIAL LIBRARY
11155,WATKINS GLEN CEN SCH DIS FREE PUB LIB
11156,ADDISON PUBLIC LIBRARY
11157,E J COTTRELL MEMORIAL LIBRARY
11158,AVOCA FREE LIBRARY
11159,DORMANN LIBRARY
11160,WIMODAUGHSIAN FREE LIBRARY
11161,SOUTHEAST STEUBEN COUNTY LIBRARY
11162,FRED & HARRIETT TAYLOR MEMORIAL LIBRARY
11163,HORNELL PUBLIC LIBRARY
11164,HOWARD PUBLIC LIBRARY
11165,JASPER FREE LIBRARY
11166,PRATTSBURGH FREE LIBRARY
11167,PULTENEY FREE LIBRARY
11168,SAVONA FREE LIBRARY
11169,WAYLAND FREE LIBRARY
11170,MODESTE BEDIENT MEMORIAL LIBRARY
11171,DUNDEE LIBRARY
11172,PENN YAN PUBLIC LIBRARY
11173,CHAMPLAIN MEMORIAL LIBRARY
11174,CHAZY PUBLIC LIBRARY
11175,DANNEMORA FREE LIBRARY
11176,MOOERS FREE LIBRARY
11177,PERU FREE LIBRARY
11178,PLATTSBURGH PUBLIC LIBRARY
11179,ROUSES POINT DODGE MEMORIAL LIBRARY
11180,DODGE LIBRARY
11181,AUSABLE FORKS FREE LIBRARY
11182,HAMMOND LIBRARY OF CROWN POINT
11183,ELIZABETHTOWN LIBRARY ASSOCIATION
11184,BELDEN NOBLE MEMORIAL LIBRARY OF ESSEX
11185,KEENE PUBLIC LIBRARY
11186,KEENE VALLEY LIBRARY ASSOCIATION
11187,KEESEVILLE FREE LIBRARY
11188,LAKE PLACID PUBLIC LIBRARY
11189,SHERMAN FREE LIBRARY
11190,SCHROON LAKE PUBLIC LIBRARY
11191,TICONDEROGA BLACK WATCH MEMORIAL LIBRARY
11192,WELLS MEMORIAL LIBRARY
11193,WADHAMS FREE LIBRARY
11194,WESTPORT LIBRARY ASSOCIATION
11195,PAINE MEMORIAL FREE LIBRARY
11196,WILMINGTON E.M. COOPER MEMORIAL P L
11197,CHATEAUGAY MEMORIAL LIBRARY
11198,AKWESASNE CULTURAL CENTER INC.
11199,THE WEAD LIBRARY
11200,SARANAC LAKE FREE LIBRARY
11201,TUPPER LAKE PUBLIC LIBRARY
11202,SEYMOUR PUBLIC LIBRARY DISTRICT
11203,AURORA FREE LIBRARY
11204,STEWART B. LANG MEMORIAL LIBRARY
11205,VILLAGE OF FAIR HAVEN PUBLIC LIBRARY
11206,POWERS LIBRARY ASSOCIATION
11207,HAZARD LIBRARY ASSOCIATION
11208,SPRINGPORT FREE LIBRARY
11209,WEEDSPORT FREE LIBRARY
11210,KELLOGG FREE LIBRARY
11211,CORTLAND FREE LIBRARY
11212,PHILLIPS FREE LIBRARY
11213,LAMONT MEMORIAL FREE LIBRARY
11214,PECK MEMORIAL LIBRARY
11215,INTERLAKEN PUBLIC LIBRARY
11216,LODI WHITTIER LIBRARY
11217,EDITH B. FORD MEMORIAL LIBRARY OF OVID
11218,SENECA FALLS LIBRARY
11219,WATERLOO LIBRARY AND HISTORICAL SOCIETY
11220,BERKSHIRE FREE LIBRARY
11221,CANDOR FREE LIBRARY
